qua_id,vel_id,niveau_certification,date_visite,url_rapport,date_created,date_updated,source,freshness
4267cff1-b1de-46e6-b6d0-246a439dd47c,7d80623e-1dd3-44b6-bb1d-da54ca74fadb,Certifié,2023-07-20,https://www.has-sante.fr/jcms/c_30689,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
9eac7686-0eca-492f-b571-64b98d1316b2,4388c633-692d-4f0f-9fa6-a9f6a2e55df2,Certifié,2024-06-19,https://www.has-sante.fr/jcms/c_30691,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
9eac7686-0eca-492f-b571-64b98d1316b2,31b3ccf1-5d29-4440-aa09-1cc2f78a3a8d,Certifié,2024-06-19,https://www.has-sante.fr/jcms/c_30691,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
1bf1c131-0247-4fc2-a63f-179fa471d240,8d02f100-5a29-4bf7-b521-7c268f405f5f,Certifié,2023-04-05,https://www.has-sante.fr/jcms/c_30692,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
1bf1c131-0247-4fc2-a63f-179fa471d240,82930121-29b7-4169-9965-eaee2a063a87,Certifié,2023-04-05,https://www.has-sante.fr/jcms/c_30692,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
287da0a6-0066-4123-b9c5-9974074eafba,117ea183-bd35-4b7e-b8bf-5e0b45ea908f,Certifié avec mention,2023-12-13,https://www.has-sante.fr/jcms/c_30693,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
287da0a6-0066-4123-b9c5-9974074eafba,ef6e8338-f8a5-4229-acbf-d97c9e437534,Certifié avec mention,2023-12-13,https://www.has-sante.fr/jcms/c_30693,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
c425dd37-3fd9-438a-9fe8-f8b4e78cef6a,dc966ee5-65dd-45e2-a080-a3cf9cc90826,Certifié avec mention,2023-12-13,https://www.has-sante.fr/jcms/c_30693,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
c425dd37-3fd9-438a-9fe8-f8b4e78cef6a,c2fe4c0b-cdfe-4b9d-b4e8-022b72751cbc,Certifié avec mention,2023-12-13,https://www.has-sante.fr/jcms/c_30693,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
b6b32b36-69cd-45ca-a4a6-8f578173eebc,ab467cb7-d23f-42b7-972b-0d6eab61f83b,Certifié,2022-04-14,https://www.has-sante.fr/jcms/c_30694,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
b6b32b36-69cd-45ca-a4a6-8f578173eebc,422d1719-417e-45a9-aa7e-c444295cb1bd,Certifié,2022-04-14,https://www.has-sante.fr/jcms/c_30694,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
0246f314-a12d-4b14-8c9b-d400ff873dcc,962300ca-90a3-4462-8d98-119eaa887f14,Certifié,2022-04-14,https://www.has-sante.fr/jcms/c_30694,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
0246f314-a12d-4b14-8c9b-d400ff873dcc,bcabbd41-cc57-49d1-a603-16e18b26d05b,Certifié,2022-04-14,https://www.has-sante.fr/jcms/c_30694,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
032458d8-d1b6-43ec-bbb6-3b5308cdbfce,e2606a12-5f12-4a7c-945e-71456cd27fa8,Certifié avec mention,2025-07-17,https://www.has-sante.fr/jcms/c_30696,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
032458d8-d1b6-43ec-bbb6-3b5308cdbfce,ef4fac12-92f1-4b8a-9c36-a3474aa03d73,Certifié avec mention,2025-07-17,https://www.has-sante.fr/jcms/c_30696,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
4f03cf9b-01fd-418f-aa0f-3895f10b0769,cb70ef25-0da2-47aa-9c43-38e989bb4035,Certifié,2022-02-24,https://www.has-sante.fr/jcms/c_30697,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
4f03cf9b-01fd-418f-aa0f-3895f10b0769,4ff71cce-bc50-420a-9591-bf110885cb01,Certifié,2022-02-24,https://www.has-sante.fr/jcms/c_30697,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
4b5c1c40-11e7-4e67-839e-c559491b0ef4,cb816f0a-8a4c-4165-a809-47787b83b8c4,Certifié avec mention,2025-11-19,https://www.has-sante.fr/jcms/c_30699,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
4b5c1c40-11e7-4e67-839e-c559491b0ef4,5f741e98-6069-4a5a-9aec-7ad3107c8254,Certifié avec mention,2025-11-19,https://www.has-sante.fr/jcms/c_30699,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
82f7b40c-09c3-4705-933c-59af6190b5f4,c662d0b7-9794-42fa-8757-17fb2b4dc708,Certifié,2023-06-21,https://www.has-sante.fr/jcms/c_30700,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
82f7b40c-09c3-4705-933c-59af6190b5f4,7b1eb45f-00d5-4adc-be27-48ed2189e635,Certifié,2023-06-21,https://www.has-sante.fr/jcms/c_30700,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
b19e234c-01f5-47af-bf97-a4182557e0d7,852fcd80-bca7-42c5-90ba-c44fe2bd38da,Certifié,2022-09-20,https://www.has-sante.fr/jcms/c_30701,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
b19e234c-01f5-47af-bf97-a4182557e0d7,287dfbe3-91c4-4af4-a91e-9bf9425ccbc6,Certifié,2022-09-20,https://www.has-sante.fr/jcms/c_30701,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
1c409597-2ead-42f0-af11-13accddf447d,31ffdb3d-e5e8-4221-9915-29a475a9b489,Certifié,2023-06-21,https://www.has-sante.fr/jcms/c_30704,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
1c409597-2ead-42f0-af11-13accddf447d,de8d06ac-b466-4d64-8f35-1d7c465dfa62,Certifié,2023-06-21,https://www.has-sante.fr/jcms/c_30704,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
81e51130-1285-42ca-90ae-92c35a1f03c7,62c1c1ac-8b8b-4c00-b6ad-5e523bc05fe1,Certifié,2023-06-21,https://www.has-sante.fr/jcms/c_30704,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
81e51130-1285-42ca-90ae-92c35a1f03c7,aa1f9a6c-fee2-4cbe-a427-cb50487f3a5d,Certifié,2023-06-21,https://www.has-sante.fr/jcms/c_30704,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
c0bef8d2-8b0d-4fbb-9f70-e59384a0e1ee,cb16acf0-ae6b-4891-bc46-17828c875ec3,Certifié,2023-06-21,https://www.has-sante.fr/jcms/c_30704,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
c0bef8d2-8b0d-4fbb-9f70-e59384a0e1ee,a744199c-939e-4e58-88d0-7e9836f300a3,Certifié,2023-06-21,https://www.has-sante.fr/jcms/c_30704,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
becf861d-06f2-4c71-904a-da0bc3b453ff,20d26ae4-1bc6-4366-b7c8-35b741f233f9,Certifié,2022-02-24,https://www.has-sante.fr/jcms/c_30706,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
becf861d-06f2-4c71-904a-da0bc3b453ff,a061eb62-db85-4ffd-a6b0-bc80b4afd94f,Certifié,2022-02-24,https://www.has-sante.fr/jcms/c_30706,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
0e1c7ec8-1e29-4a90-9a16-0a289563463b,15bb3bff-31f7-439e-94a5-1d4bd0a1bea7,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
0e1c7ec8-1e29-4a90-9a16-0a289563463b,c8b0ebcf-1ad6-46e6-8bd6-154ef97d20d7,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
db1816fc-bca7-4e07-bf90-6bdd1c5f6cc4,2351521f-65f1-4e20-af0a-72ae540dab58,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
db1816fc-bca7-4e07-bf90-6bdd1c5f6cc4,6e8ff260-5944-4ede-9a9e-070855fb09da,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
b1401bcc-0161-43af-bb62-9da7a486a011,ee279a96-25d5-4d0d-aede-16f1a8eb50d4,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
b1401bcc-0161-43af-bb62-9da7a486a011,187c943b-471f-4fbd-b425-9004cc9d6d6e,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
4e886b7b-4551-4f27-ad0f-4aaa0c86614b,8f8fe6ba-e49d-4be9-a503-6c7a2ec43ac5,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
4e886b7b-4551-4f27-ad0f-4aaa0c86614b,20d7bc74-3ad9-44e8-a1fa-21788503afc3,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
9fda8c5b-a5a5-49d2-92b2-b3a63c9d09d0,db2e538e-6fe9-4267-b065-d129c71ea899,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
9fda8c5b-a5a5-49d2-92b2-b3a63c9d09d0,2581e22b-a67c-4d5b-b1c3-f269e5f735b4,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
c6f09461-1728-42bc-858d-3d9f2f41c50b,f4243540-ff94-465b-9bfc-8b8082ee268c,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
c6f09461-1728-42bc-858d-3d9f2f41c50b,fd5484c4-ce57-4d38-858f-dda1c6ef2f0e,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
0ce8988a-7de4-4881-96a6-8889d2e2c750,7e8ac68b-2b4f-41d0-aa3a-6efa149cb4b3,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
0ce8988a-7de4-4881-96a6-8889d2e2c750,803ca952-8f37-46e1-9fba-19bb24c614d5,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
dfaed0f1-73c4-4fe0-a3d8-b53603be48fd,153bf082-5edb-48b5-b800-a4141c39c92a,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
dfaed0f1-73c4-4fe0-a3d8-b53603be48fd,eabbf691-b627-4b37-a665-b7d171d86de8,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
db390751-0919-48d8-b4d4-1fc05c64bd39,5fd7c3c7-55d1-416f-b124-d98fe5658884,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
db390751-0919-48d8-b4d4-1fc05c64bd39,7086bfbc-1c59-453d-9d7f-97202d817933,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
a26b5cd9-841c-45e6-a992-7ec322e948e5,8a879273-e0c1-4f9d-872c-c0a9cd90b05c,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
a26b5cd9-841c-45e6-a992-7ec322e948e5,e5a1829b-856f-4146-b31a-a6ad70e004e9,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
b6b78b1b-cf83-43e1-ad10-13d6e09cfff4,556c5f63-e0da-4c6a-b59a-3fb88e9e1891,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
b6b78b1b-cf83-43e1-ad10-13d6e09cfff4,1f9a4e8b-685f-45ca-8a8b-f117c9006682,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
b61817a3-b009-42eb-859c-bd6d15a416cf,64f49390-5536-41fd-83e6-8fa32eb371b7,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
b61817a3-b009-42eb-859c-bd6d15a416cf,95c88a63-9642-49bf-959e-a65ce1ed23ba,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
8292ffa8-7546-4ad7-bf36-b82b4d14e663,4b0ae0d7-27bf-45e5-8788-73677deb3298,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
8292ffa8-7546-4ad7-bf36-b82b4d14e663,69513dba-6a5d-4296-95f5-231c5d49e61d,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
aad0ba7d-4eea-45c6-9bcb-cff89104bc72,6a504a46-02fe-4717-8aef-bdb741b98ee9,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
aad0ba7d-4eea-45c6-9bcb-cff89104bc72,8f8b019b-19d2-4db1-9eed-0d39119d7a4e,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
8571672d-0584-4ce5-b0d3-e466ee4fa159,90412010-e16f-4773-84b5-751e0ddc37db,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
8571672d-0584-4ce5-b0d3-e466ee4fa159,efe83453-1e54-4a22-b6cd-4c27fd360cb7,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
3766a016-8423-42c4-96aa-f2ab1523a266,c9742c39-4203-45d0-9642-9ab4be61e7e4,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
3766a016-8423-42c4-96aa-f2ab1523a266,8ea42842-0f15-4b66-9c66-8388982aaf83,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
0a0c93b3-60c5-4410-8fcb-906a207d39b0,1b40ab2d-a741-465c-bcc5-6ba52c2c89ed,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
0a0c93b3-60c5-4410-8fcb-906a207d39b0,1f085775-0ac5-41e1-aac3-6fb68e6078c6,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
60d144fb-8e3d-4689-8f55-3e88c0deb01e,84748a79-21ae-4ab4-ab30-b84c3ccbb37d,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
60d144fb-8e3d-4689-8f55-3e88c0deb01e,d58098f6-727c-4754-9abe-e81420cc7428,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
14aa625c-5994-4574-9910-5059cd4ca35a,693afd91-3813-4f9d-a526-e2f17b065528,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
14aa625c-5994-4574-9910-5059cd4ca35a,886b2d4c-7fa9-4027-98c2-e9a85d6ced3a,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
83937cd2-b4f2-4104-a78d-f8afaf77c2bc,cf16de39-c25a-466d-bdc4-f5549f4290cd,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
83937cd2-b4f2-4104-a78d-f8afaf77c2bc,60feaa19-2142-46b2-b728-0ea6e5acd158,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
bfc33249-4e1a-4f48-b27d-454843fc72ca,fb63ba4f-35f9-44c0-8f35-8b51bd56b889,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
bfc33249-4e1a-4f48-b27d-454843fc72ca,f99361b8-58cc-4caa-8ced-a3a2c9a86ed9,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
d2c7b29f-5aac-4a71-9e03-00c1cca28223,5d34953b-4733-4ecd-919d-c7db4ce7ad3a,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
d2c7b29f-5aac-4a71-9e03-00c1cca28223,005b382a-69fb-4e55-9732-ff4ffe51cc4b,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
b27e5528-6b79-4fb7-931e-25b2777bdabf,66fa9096-f8e6-45d9-ba51-47bea67a4e98,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
b27e5528-6b79-4fb7-931e-25b2777bdabf,703a284a-ad85-4f6f-9771-794abcdc7dc9,Certifié,2023-09-06,https://www.has-sante.fr/jcms/c_30707,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
06d889e4-eb40-4d10-9d10-a8b1c9a78165,45e9404d-334d-4e61-b178-61356528b404,Certifié,2022-01-27,https://www.has-sante.fr/jcms/c_30708,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
06d889e4-eb40-4d10-9d10-a8b1c9a78165,2ec137a4-a0c9-48ff-8f62-390e2224b537,Certifié,2022-01-27,https://www.has-sante.fr/jcms/c_30708,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
c4604aa6-5de8-4ab1-a531-1392c9988939,cd731fc9-b8a9-4a7d-b94f-26e8f059b85e,Certifié,2022-01-27,https://www.has-sante.fr/jcms/c_30708,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
c4604aa6-5de8-4ab1-a531-1392c9988939,2c1399b5-6079-4b9e-8de7-22d8ef59012f,Certifié,2022-01-27,https://www.has-sante.fr/jcms/c_30708,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
19d056d6-6886-471e-ac83-1487293d3879,d235c425-3326-4afb-8917-1699e173d978,Certifié,2022-01-27,https://www.has-sante.fr/jcms/c_30708,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
19d056d6-6886-471e-ac83-1487293d3879,f0c83f95-9a62-46e7-9ae7-40324c9e8a9c,Certifié,2022-01-27,https://www.has-sante.fr/jcms/c_30708,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
398ec695-8382-4678-8b96-14bac0b894fe,310b08fd-568b-4aa3-90fa-6c2488444b2d,Certifié,2022-01-27,https://www.has-sante.fr/jcms/c_30708,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
398ec695-8382-4678-8b96-14bac0b894fe,ce56272a-20a1-4718-890a-5b86afb7e04c,Certifié,2022-01-27,https://www.has-sante.fr/jcms/c_30708,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
199efca6-765e-441c-aad1-fd634c01afa9,6a6666b5-a2b8-459e-9fb9-a24f2e19fbdc,Certifié,2022-01-27,https://www.has-sante.fr/jcms/c_30708,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
199efca6-765e-441c-aad1-fd634c01afa9,5d8ffe13-16ef-4ef0-970b-d2070d02a7bf,Certifié,2022-01-27,https://www.has-sante.fr/jcms/c_30708,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
20e0e328-3103-434e-84d0-7a065d25790a,a6a1828f-6b84-45c0-9dc8-6bfd73654cca,Certifié,2022-01-27,https://www.has-sante.fr/jcms/c_30708,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
20e0e328-3103-434e-84d0-7a065d25790a,c7f02155-ed64-41fd-a58c-5090a56bfc28,Certifié,2022-01-27,https://www.has-sante.fr/jcms/c_30708,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
c780df94-bdf2-407c-98c1-3cb8d5a4c700,e3126565-965f-47a2-b253-8f8ff796e501,Certifié,2022-01-27,https://www.has-sante.fr/jcms/c_30708,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
c780df94-bdf2-407c-98c1-3cb8d5a4c700,d620861a-cf45-42fd-94ca-b1270dbd375e,Certifié,2022-01-27,https://www.has-sante.fr/jcms/c_30708,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
2975bb13-f562-43e3-bec8-426030b5c6cc,7d7ff93a-fafb-45fb-b7b0-883bc8ce7cf5,Certifié,2022-01-27,https://www.has-sante.fr/jcms/c_30708,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
2975bb13-f562-43e3-bec8-426030b5c6cc,758dee95-ccc8-4eed-9877-c21e4a9beb5c,Certifié,2022-01-27,https://www.has-sante.fr/jcms/c_30708,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
89d745ec-e72c-4c5d-a3a3-4b77146e81a4,03714a2e-c22f-44e0-b1ec-e2a3be53bfe2,Certifié,2023-03-22,https://www.has-sante.fr/jcms/c_30709,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
89d745ec-e72c-4c5d-a3a3-4b77146e81a4,50d5f89b-c119-4946-944e-e22136308bd5,Certifié,2023-03-22,https://www.has-sante.fr/jcms/c_30709,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
644bf7f4-024b-4c62-81fb-0c797a633293,04e830ab-ddfe-4cfb-89fc-3e215e8f7158,Certifié,2023-03-22,https://www.has-sante.fr/jcms/c_30709,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
644bf7f4-024b-4c62-81fb-0c797a633293,aa61601c-e4a6-475b-a639-d5a35a0054b3,Certifié,2023-03-22,https://www.has-sante.fr/jcms/c_30709,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
23f07794-e6b2-4edf-943e-b52c1ca8cc90,728ad67f-f95a-433b-a064-6000ce3730c0,Certifié,2023-04-19,https://www.has-sante.fr/jcms/c_30710,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
23f07794-e6b2-4edf-943e-b52c1ca8cc90,480f125f-3bbf-42d5-8adc-3b5d2c97e9e1,Certifié,2023-04-19,https://www.has-sante.fr/jcms/c_30710,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
2305caea-b29f-4e5f-9e38-10fb661e87d7,12dca678-ceb5-4301-b54a-56b6e90ead3e,Certifié,2023-04-19,https://www.has-sante.fr/jcms/c_30711,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
2305caea-b29f-4e5f-9e38-10fb661e87d7,45ddf281-be55-4240-9672-ae170d7ace19,Certifié,2023-04-19,https://www.has-sante.fr/jcms/c_30711,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
223d7830-22b6-4d16-b2e8-34fdedd2d647,ec0f7761-3620-436e-9db3-2490eb84cc1d,Certifié,2023-07-05,https://www.has-sante.fr/jcms/c_30712,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
223d7830-22b6-4d16-b2e8-34fdedd2d647,68f142e1-5046-4172-8f8c-46b64336203e,Certifié,2023-07-05,https://www.has-sante.fr/jcms/c_30712,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
f5da7587-2efb-4e85-b308-25d374f30132,eb04225d-68fd-4ea8-8ba1-39631a77b511,Certifié,2023-07-05,https://www.has-sante.fr/jcms/c_30712,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
f5da7587-2efb-4e85-b308-25d374f30132,73a7a87a-affd-4f25-aeee-87135e3c0df6,Certifié,2023-07-05,https://www.has-sante.fr/jcms/c_30712,2026-01-21 17:11:07.494073,2026-01-21 17:11:07.494298,HAS,Bisannuelle
